Num Nodes,Num Models,Num Requests,Stress Level,Alpha,Mean Latency,Median Latency,Min Latency,Max Latency,Standard Deviation,Warm,Cold,Download,Evict,50th Percentile,90th Percentile,95th Percentile,99th Percentile
20,100000,100000,1.0,4.0,2.99,0.24,0.05,176.28,18.14,96997,2989,2,12,0.24,0.24,0.24,152.24
20,100000,100000,10.0,0.0,25111.74,25121.61,38.05,50205.51,14466.52,101,1705,29267,68927,25121.61,45175.98,47650.83,49633.58
20,100000,100000,10.0,1.1,17445.27,17393.0,38.05,35052.04,10075.78,25519,7068,18594,48819,17393.0,31418.17,33196.18,34588.17
20,100000,100000,10.0,1.6,31.42,0.25,0.05,370.94,58.19,89602,8348,538,1512,0.25,129.32,152.24,229.62
20,100000,100000,10.0,2.2,6.98,0.25,0.05,361.95,28.59,96701,3145,34,120,0.25,0.27,56.04,162.36
20,100000,100000,10.0,4.0,0.78,0.06,0.06,183.25,7.63,98935,1050,4,11,0.06,0.06,0.12,44.06
200,1000,1000,0.2,0.0,110.76,110.17,0.1,182.29,45.11,15,985,0,0,110.17,170.27,182.29,182.29
200,1000,1000,0.2,1.1,99.45,98.15,0.05,182.29,55.2,106,894,0,0,98.15,170.27,176.28,182.29
200,1000,1000,0.2,1.6,47.15,0.27,0.05,204.28,61.63,579,417,4,0,0.27,158.25,164.26,176.28
200,1000,1000,0.2,2.2,14.38,0.13,0.06,176.28,33.94,819,181,0,0,0.13,56.08,98.15,140.22
200,1000,1000,0.2,4.0,14.4,0.19,0.19,170.27,43.54,901,98,1,0,0.19,0.26,158.25,164.26
200,1000,1000,1.0,0.0,105.98,104.16,0.05,182.29,47.66,50,950,0,0,104.16,170.27,176.28,182.29
200,1000,1000,1.0,1.1,86.51,92.14,0.05,182.29,59.16,214,786,0,0,92.14,164.26,176.28,182.29
200,1000,1000,1.0,1.6,33.81,0.15,0.05,204.28,54.3,684,312,4,0,0.15,122.19,158.25,176.28
200,1000,1000,1.0,2.2,12.94,0.09,0.08,182.29,35.36,859,140,1,0,0.09,62.09,104.16,170.27
200,1000,1000,1.0,4.0,17.59,0.18,0.16,211.29,43.25,857,133,10,0,0.18,116.18,116.18,182.29
200,1000,1000,10.0,0.0,106.7,104.16,0.05,182.29,46.64,26,974,0,0,104.16,170.27,176.28,182.29
200,1000,1000,10.0,1.1,108.17,110.17,0.05,211.29,49.44,60,923,17,0,110.17,176.24,176.58,182.29
200,1000,1000,10.0,1.6,56.25,62.09,0.05,197.27,48.49,305,673,22,0,62.09,134.21,164.26,182.29
200,1000,1000,10.0,2.2,138.33,140.22,0.06,197.27,22.49,10,910,80,0,140.22,152.24,162.22,176.24
200,1000,1000,10.0,4.0,125.08,122.19,50.07,204.28,10.41,0,931,69,0,122.19,141.19,146.23,176.28
200,1000,100000,0.2,0.0,107.68,110.17,0.05,182.29,44.24,1160,98840,0,0,110.17,170.27,176.28,182.29
200,1000,100000,0.2,1.1,92.1,92.14,0.05,182.29,51.11,9839,90161,0,0,92.14,164.26,176.28,182.29
200,1000,100000,0.2,1.6,52.07,0.22,0.05,182.29,64.77,58083,41913,4,0,0.22,152.24,158.25,176.28
200,1000,100000,0.2,2.2,20.66,0.05,0.05,182.29,48.84,80885,19115,0,0,0.05,122.19,164.26,170.27
200,1000,100000,0.2,4.0,8.88,0.2,0.06,182.29,30.79,92437,7561,2,0,0.2,0.2,104.16,128.2
200,1000,100000,1.0,0.0,103.51,104.16,0.05,182.29,49.99,5664,94336,0,0,104.16,170.27,176.28,182.29
200,1000,100000,1.0,1.1,84.42,86.13,0.05,182.29,59.98,23439,76560,1,0,86.13,164.26,176.28,182.29
200,1000,100000,1.0,1.6,25.95,0.21,0.05,182.29,51.53,76739,23257,4,0,0.21,122.19,152.24,176.28
200,1000,100000,1.0,2.2,11.51,0.07,0.05,182.29,36.68,89816,10181,3,0,0.07,44.06,110.17,164.26
200,1000,100000,1.0,4.0,2.9,0.11,0.08,182.29,16.78,97018,2978,4,0,0.11,0.11,0.18,116.18
200,1000,100000,10.0,0.0,70.89,68.1,0.05,211.29,63.56,36533,63392,75,0,68.1,158.25,170.27,182.29
200,1000,100000,10.0,1.1,53.19,0.28,0.05,211.29,62.39,51639,48238,123,0,0.28,152.24,170.27,182.29
200,1000,100000,10.0,1.6,12.27,0.12,0.05,211.29,37.59,89104,10819,77,0,0.12,50.07,116.18,176.28
200,1000,100000,10.0,2.2,4.91,0.18,0.05,197.27,23.67,95831,4081,88,0,0.18,0.22,0.27,140.22
200,1000,100000,10.0,4.0,2.73,0.21,0.08,197.27,18.42,98098,1805,97,0,0.21,0.21,0.27,134.21
200,10000,1000,0.2,0.0,108.23,104.16,0.1,182.29,42.94,3,997,0,0,104.16,164.26,176.28,182.29
200,10000,1000,0.2,1.1,98.18,98.15,0.09,182.29,50.21,87,913,0,0,98.15,164.26,176.28,182.29
200,10000,1000,0.2,1.6,45.65,0.14,0.06,182.29,60.83,592,408,0,0,0.14,146.23,170.27,182.29
