Timestamp,StatusCode,E2ELatency,InternalLatency
8,200,0.11,0.109
8,200,0.114,0.113
8,200,0.11,0.108
8,200,0.113,0.111
8,200,0.11,0.108
8,200,0.115,0.113
8,200,0.114,0.112
8,200,0.109,0.108
8,200,0.113,0.111
8,200,0.111,0.109
8,200,0.114,0.113
8,200,0.112,0.111
8,200,0.11,0.108
8,200,0.111,0.11
8,200,0.111,0.109
8,200,0.116,0.115
8,200,0.109,0.108
8,200,0.113,0.112
8,200,0.116,0.114
8,200,0.111,0.11
8,200,0.112,0.11
8,200,0.109,0.108
8,200,0.11,0.109
8,200,0.112,0.11
8,200,0.109,0.107
8,200,0.111,0.109
8,200,0.109,0.108
8,200,0.117,0.116
8,200,0.11,0.108
8,200,0.114,0.112
8,200,0.111,0.109
8,200,0.111,0.109
8,200,0.11,0.109
8,200,0.109,0.108
8,200,0.11,0.108
8,200,0.113,0.112
8,200,0.109,0.108
8,200,0.118,0.117
8,200,0.11,0.108
8,200,0.116,0.114
8,200,0.11,0.108
8,200,0.113,0.112
8,200,0.112,0.11
8,200,0.109,0.108
8,200,0.114,0.112
8,200,0.112,0.11
8,200,0.113,0.111
9,200,0.117,0.115
9,200,0.11,0.108
9,200,0.112,0.11
9,200,0.109,0.107
9,200,0.115,0.114
9,200,0.109,0.108
9,200,0.112,0.111
9,200,0.112,0.11
9,200,0.109,0.108
9,200,0.117,0.116
9,200,0.111,0.109
9,200,0.109,0.107
9,200,0.109,0.108
9,200,0.11,0.108
9,200,0.115,0.113
9,200,0.11,0.108
9,200,0.116,0.115
9,200,0.111,0.109
9,200,0.114,0.113
9,200,0.113,0.111
9,200,0.11,0.109
9,200,0.116,0.114
9,200,0.112,0.111
9,200,0.112,0.11
9,200,0.112,0.111
9,200,0.11,0.109
9,200,0.117,0.115
9,200,0.11,0.109
9,200,0.117,0.115
9,200,0.11,0.109
9,200,0.113,0.112
9,200,0.112,0.11
9,200,0.109,0.108
9,200,0.112,0.11
9,200,0.11,0.109
9,200,0.113,0.111
9,200,0.115,0.113
9,200,0.111,0.11
9,200,0.117,0.116
9,200,0.112,0.111
9,200,0.115,0.114
9,200,0.111,0.109
9,200,0.112,0.111
9,200,0.112,0.111
9,200,0.11,0.109
9,200,0.115,0.114
9,200,0.11,0.108
9,200,0.112,0.11
9,200,0.124,0.122
9,200,0.115,0.113
9,200,0.114,0.113
9,200,0.112,0.111
9,200,0.113,0.111
9,200,0.11,0.109
9,200,0.114,0.112
9,200,0.118,0.117
9,200,0.114,0.113
9,200,0.114,0.112
9,200,0.11,0.109
9,200,0.112,0.111
9,200,0.109,0.108
9,200,0.114,0.112
9,200,0.111,0.109
9,200,0.109,0.107
9,200,0.115,0.113
9,200,0.109,0.108
9,200,0.116,0.114
9,200,0.111,0.109
9,200,0.11,0.108
9,200,0.111,0.109
9,200,0.109,0.108
9,200,0.113,0.111
9,200,0.109,0.107
9,200,0.115,0.113
9,200,0.113,0.111
9,200,0.11,0.109
9,200,0.116,0.114
9,200,0.11,0.109
9,200,0.115,0.113
9,200,0.111,0.109
9,200,0.112,0.111
9,200,0.111,0.109
9,200,0.109,0.107
9,200,0.11,0.109
9,200,0.109,0.107
9,200,0.113,0.111
9,200,0.116,0.114
9,200,0.111,0.109
9,200,0.114,0.112
9,200,0.109,0.107
9,200,0.115,0.113
9,200,0.109,0.108
9,200,0.114,0.113
9,200,0.115,0.113
9,200,0.112,0.11
9,200,0.117,0.116
9,200,0.11,0.109
9,200,0.109,0.108
9,200,0.11,0.109
9,200,0.108,0.107
9,200,0.113,0.112
9,200,0.109,0.107
9,200,0.114,0.112
10,200,0.109,0.108
10,200,0.109,0.107
10,200,0.114,0.112
10,200,0.114,0.113
10,200,0.114,0.113
10,200,0.109,0.108
10,200,0.109,0.108
10,200,0.109,0.108
10,200,0.11,0.108
10,200,0.114,0.113
10,200,0.109,0.107
10,200,0.113,0.112
10,200,0.111,0.11
10,200,0.11,0.108
10,200,0.109,0.108
10,200,0.109,0.107
10,200,0.11,0.109
10,200,0.109,0.107
10,200,0.117,0.115
10,200,0.112,0.11
10,200,0.197,0.195
