HashOwner,Total Invocation,15min_Alls_g,Ratio
039efc7069ed60e69706a7fca8b2768c71b6dff9a57b07579bf405048a416096,720,89,0.12361111111111112
b133200a66c9ef85283af06f3dac098f36f52c36a3d81d78e0837f4250b496fd,7,3,0.42857142857142855
b133200a66c9ef85283af06f3dac098f36f52c36a3d81d78e0837f4250b496fd,1,1,1.0
b2beb540e957ca2ba3068a182c1196ba726076ae6927c18cdf090e7e2af71ffe,1,1,1.0
7b520d7f3cea190d3f1abc064b09bee39b3b4bee54217eba7d1d0fad385b313f,189411,16942,0.08944570273109798
8706d8377366d76de59ee365a9967288c08b7aed2c672cce9f471049c6b9a91d,16946,1078,0.06361383217278414
9797b49b7059365b3fd2a93b0c70058a877c8f5cfa0cdf517d204ff39df2e7f5,36,24,0.6666666666666666
9797b49b7059365b3fd2a93b0c70058a877c8f5cfa0cdf517d204ff39df2e7f5,11557,747,0.06463615125032447
9797b49b7059365b3fd2a93b0c70058a877c8f5cfa0cdf517d204ff39df2e7f5,1,1,1.0
9797b49b7059365b3fd2a93b0c70058a877c8f5cfa0cdf517d204ff39df2e7f5,11504,725,0.06302155771905424
2f4ced03900620c3ce932a6d4808e6f65b39ac9164c6123d1aac85d6eb5473f4,989,198,0.20020222446916078
32c1974f822abaeaacfe75141df07662c9240e53084a2379abb441f575d37167,360,90,0.25
7fd529690163fc998047bbbe6daae9ca34fd9d8645ee937e7b339ea02d2874fa,362,85,0.23480662983425415
7fd529690163fc998047bbbe6daae9ca34fd9d8645ee937e7b339ea02d2874fa,362,86,0.23756906077348067
7fd529690163fc998047bbbe6daae9ca34fd9d8645ee937e7b339ea02d2874fa,362,86,0.23756906077348067
7fd529690163fc998047bbbe6daae9ca34fd9d8645ee937e7b339ea02d2874fa,362,86,0.23756906077348067
7fd529690163fc998047bbbe6daae9ca34fd9d8645ee937e7b339ea02d2874fa,361,85,0.23545706371191136
d68b3c871b509f2c8664a3299d6659a10a0e1afdba199b932eb4c43d33164f19,145,73,0.503448275862069
d68b3c871b509f2c8664a3299d6659a10a0e1afdba199b932eb4c43d33164f19,6,6,1.0
d68b3c871b509f2c8664a3299d6659a10a0e1afdba199b932eb4c43d33164f19,1,1,1.0
183ead322a7c55b6e31f67c19f59c6a51aa768d112c2747e58c4b618e77df034,1,1,1.0
183ead322a7c55b6e31f67c19f59c6a51aa768d112c2747e58c4b618e77df034,1,1,1.0
183ead322a7c55b6e31f67c19f59c6a51aa768d112c2747e58c4b618e77df034,1,1,1.0
9966e1950a524160a09d01ae99331e259769eb2bebce58ced153cf251b9d6e84,288,72,0.25
17d6617940b2a7f712c5dcaaa0cec58a299d38e9b8a15702c7f2179be0c5a7e4,95,49,0.5157894736842106
446457b6659617af081ff2adee7a0daf73710f1a8f2cf1198346b78acc999fbb,2,2,1.0
446457b6659617af081ff2adee7a0daf73710f1a8f2cf1198346b78acc999fbb,4,4,1.0
446457b6659617af081ff2adee7a0daf73710f1a8f2cf1198346b78acc999fbb,6,5,0.8333333333333334
446457b6659617af081ff2adee7a0daf73710f1a8f2cf1198346b78acc999fbb,3,3,1.0
446457b6659617af081ff2adee7a0daf73710f1a8f2cf1198346b78acc999fbb,3,3,1.0
38959415fb74a2b5b214894e8235ea1d119ef598a4f0a86a92b7cec6235f30eb,437,82,0.18764302059496568
38959415fb74a2b5b214894e8235ea1d119ef598a4f0a86a92b7cec6235f30eb,1229,201,0.16354759967453214
e0e5d2cd706e8c0328f6b39ee3eced32d7605cb4254e254bcb91bf4bf8b7acf3,289,74,0.2560553633217993
cf00b58947d2a98c0a850d1bf69d6527305a2f610b5cb16a396e10b71e314833,24,24,1.0
ff195003f3982a7cb69924663b54af7739ea13750c09ee5049de51877cfa5635,1440,91,0.06319444444444444
ca1c8c73895b68dcf6b730f36c8b75294c4e6aa17af35e04b01c690be9ba7f3d,1,1,1.0
ca1c8c73895b68dcf6b730f36c8b75294c4e6aa17af35e04b01c690be9ba7f3d,1,1,1.0
624fa8edc3937065dc4188dbc723c1436145e6c550f341c826acbe1ff508851d,12,12,1.0
624fa8edc3937065dc4188dbc723c1436145e6c550f341c826acbe1ff508851d,289,73,0.25259515570934254
624fa8edc3937065dc4188dbc723c1436145e6c550f341c826acbe1ff508851d,16186,4075,0.2517607809217843
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1435,90,0.0627177700348432
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1435,90,0.0627177700348432
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1435,95,0.06620209059233449
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,96,48,0.5
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,96,49,0.5104166666666666
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,8,3,0.375
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,7,6,0.8571428571428571
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1,1,1.0
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,23,12,0.5217391304347826
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,10842,1394,0.1285740638258624
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1,1,1.0
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1,1,1.0
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1,1,1.0
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,288,72,0.25
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1,1,1.0
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,96,48,0.5
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,96,48,0.5
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,144,72,0.5
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1,1,1.0
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1,1,1.0
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1,1,1.0
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,480,80,0.16666666666666666
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,480,80,0.16666666666666666
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,96,48,0.5
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1440,90,0.0625
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,3253826,211332,0.06494877107749461
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,5760,360,0.0625
443c8f09a7031b30a888467d543cb4ca9666dcfcf2f0f1ed34356e3593f6a8bc,1112,692,0.6223021582733813
d1f0cf4dc1f28e8c2ce6a0ba7a6e516d6157774f4ac2c15e45c29bb1dd273bcd,10,10,1.0
d1f0cf4dc1f28e8c2ce6a0ba7a6e516d6157774f4ac2c15e45c29bb1dd273bcd,24,24,1.0
401967fae848ecb40803d5ed633f1f5ccce304bc1d0aa35274b03315263472d1,288,72,0.25
401967fae848ecb40803d5ed633f1f5ccce304bc1d0aa35274b03315263472d1,288,75,0.2604166666666667
401967fae848ecb40803d5ed633f1f5ccce304bc1d0aa35274b03315263472d1,288,72,0.25
29e0100b65bfc9d242adb0a1a15af6afe85498333bbb83e86f3b54b93509af96,43,19,0.4418604651162791
29e0100b65bfc9d242adb0a1a15af6afe85498333bbb83e86f3b54b93509af96,12,6,0.5
e3a7eda37a16fda8401f867ef7e2b7e77abf5a8765ebe7008ef770b88edc1921,42105,2707,0.0642916518228239
78377d9f4f089fd51e0daf2e73c430d2a0594d7a581a852ed4bc9f2d3755de6e,2,2,1.0
78377d9f4f089fd51e0daf2e73c430d2a0594d7a581a852ed4bc9f2d3755de6e,118,55,0.4661016949152542
78377d9f4f089fd51e0daf2e73c430d2a0594d7a581a852ed4bc9f2d3755de6e,45,37,0.8222222222222222
78377d9f4f089fd51e0daf2e73c430d2a0594d7a581a852ed4bc9f2d3755de6e,46,38,0.8260869565217391
78377d9f4f089fd51e0daf2e73c430d2a0594d7a581a852ed4bc9f2d3755de6e,1,1,1.0
78377d9f4f089fd51e0daf2e73c430d2a0594d7a581a852ed4bc9f2d3755de6e,165,76,0.46060606060606063
7b4d4c559ad6858766706cd37936644b0c14e3857e5cf1dd279f4245c278437f,1,1,1.0
cd26e573f3427b6e7f0c7a366c23a0a52bd0f5060e2ea593c246820c3000a84d,28,24,0.8571428571428571
cd26e573f3427b6e7f0c7a366c23a0a52bd0f5060e2ea593c246820c3000a84d,28,24,0.8571428571428571
cd26e573f3427b6e7f0c7a366c23a0a52bd0f5060e2ea593c246820c3000a84d,7,6,0.8571428571428571
cd26e573f3427b6e7f0c7a366c23a0a52bd0f5060e2ea593c246820c3000a84d,28,24,0.8571428571428571
cd26e573f3427b6e7f0c7a366c23a0a52bd0f5060e2ea593c246820c3000a84d,1,1,1.0
cd26e573f3427b6e7f0c7a366c23a0a52bd0f5060e2ea593c246820c3000a84d,25,12,0.48
cd26e573f3427b6e7f0c7a366c23a0a52bd0f5060e2ea593c246820c3000a84d,6,5,0.8333333333333334
cd26e573f3427b6e7f0c7a366c23a0a52bd0f5060e2ea593c246820c3000a84d,1440,154,0.10694444444444444
cd26e573f3427b6e7f0c7a366c23a0a52bd0f5060e2ea593c246820c3000a84d,5,5,1.0
429953551512e9dba586f99ff8e3cecfb5d56aecad49f3f447dc77a248c37116,24,24,1.0
429953551512e9dba586f99ff8e3cecfb5d56aecad49f3f447dc77a248c37116,1,1,1.0
429953551512e9dba586f99ff8e3cecfb5d56aecad49f3f447dc77a248c37116,1,1,1.0
2792e4c3ade279aa8302d109e12b41c5fd16f0f57d8882b017bcd4694a93df45,1072,658,0.6138059701492538
2792e4c3ade279aa8302d109e12b41c5fd16f0f57d8882b017bcd4694a93df45,1070,656,0.6130841121495327
1b2eceb8c63220c38704337db47a9b396ce1f68924d6832f7b70a882f4dd0eeb,1,1,1.0
195e1fc49e03a83b7cb0375b289f6bbd14f4a514d5968627d0f4904f26b04230,986,352,0.35699797160243407
34b23515f9f0b805e3fee4728ff393c31e0589592f562b12e16697b68e370a21,116,54,0.46551724137931033
34b23515f9f0b805e3fee4728ff393c31e0589592f562b12e16697b68e370a21,44,35,0.7954545454545454
34b23515f9f0b805e3fee4728ff393c31e0589592f562b12e16697b68e370a21,44,35,0.7954545454545454
34b23515f9f0b805e3fee4728ff393c31e0589592f562b12e16697b68e370a21,1,1,1.0
34b23515f9f0b805e3fee4728ff393c31e0589592f562b12e16697b68e370a21,163,73,0.44785276073619634
b965958a45892af46756f649f91dee99ca156d75245b1fb36f15acb05787c173,17277,1080,0.06251085257857267
b965958a45892af46756f649f91dee99ca156d75245b1fb36f15acb05787c173,17277,1080,0.06251085257857267
46ab99a2fce4eeafb30090bf3e1cc5531a40b7751592be5d9b33ca26f612281c,1,1,1.0
46ab99a2fce4eeafb30090bf3e1cc5531a40b7751592be5d9b33ca26f612281c,229,58,0.25327510917030566
46ab99a2fce4eeafb30090bf3e1cc5531a40b7751592be5d9b33ca26f612281c,58,15,0.25862068965517243
46ab99a2fce4eeafb30090bf3e1cc5531a40b7751592be5d9b33ca26f612281c,4,2,0.5
3019421d6142a601d343f616fe9832399fe76abf0dfdc6f0294b1b7256a67ce2,1440,90,0.0625
feabfacb87c6a5c07ef43afea6d2cad3175d71d35cb073d0243172f9c9115e93,1,1,1.0
feabfacb87c6a5c07ef43afea6d2cad3175d71d35cb073d0243172f9c9115e93,1,1,1.0
feabfacb87c6a5c07ef43afea6d2cad3175d71d35cb073d0243172f9c9115e93,1,1,1.0
feabfacb87c6a5c07ef43afea6d2cad3175d71d35cb073d0243172f9c9115e93,1,1,1.0
feabfacb87c6a5c07ef43afea6d2cad3175d71d35cb073d0243172f9c9115e93,1,1,1.0
feabfacb87c6a5c07ef43afea6d2cad3175d71d35cb073d0243172f9c9115e93,1,1,1.0
feabfacb87c6a5c07ef43afea6d2cad3175d71d35cb073d0243172f9c9115e93,1,1,1.0
feabfacb87c6a5c07ef43afea6d2cad3175d71d35cb073d0243172f9c9115e93,1,1,1.0
feabfacb87c6a5c07ef43afea6d2cad3175d71d35cb073d0243172f9c9115e93,24,24,1.0
feabfacb87c6a5c07ef43afea6d2cad3175d71d35cb073d0243172f9c9115e93,7307,589,0.0806076365129328
d074f5f2758257084cf95dcabc9ef35c741add54db88dcf8a22de2a686670c12,48,25,0.5208333333333334
51111248bba0b3b66abfc60ac0a15ac9c6af5d09322584c5b9aa9c102605ebb9,288,288,1.0
118bb14879297717f8fe47a059aa73acad695974fd9f11381bd93a58edfc7711,288,73,0.2534722222222222
888487c652fbb18b83660df1278992a0e2151c0bed3bac8db2a9f16557326deb,1,1,1.0
888487c652fbb18b83660df1278992a0e2151c0bed3bac8db2a9f16557326deb,3240,459,0.14166666666666666
888487c652fbb18b83660df1278992a0e2151c0bed3bac8db2a9f16557326deb,24,24,1.0
147cb9e2d03df68c314239ceeba850c5d60959310d8926d88f4c71f488103b8e,3384,256,0.07565011820330969
06bb4e584e07bfaa66a43376f8f76d5be3906aa10f964fb24acbc76c244e0037,543,112,0.20626151012891344
06bb4e584e07bfaa66a43376f8f76d5be3906aa10f964fb24acbc76c244e0037,24,24,1.0
06bb4e584e07bfaa66a43376f8f76d5be3906aa10f964fb24acbc76c244e0037,24,23,0.9583333333333334
763758e58f5c07a47e9bf160e79a3c86eaa11b92a34d5f7c79d9d7d581d9d8cd,1440,90,0.0625
763758e58f5c07a47e9bf160e79a3c86eaa11b92a34d5f7c79d9d7d581d9d8cd,1440,90,0.0625
aaf69f1de08f11e5aa4ae079e9d62c9ca0fd13d59814e8b22d9d1c509d76af67,297,80,0.26936026936026936
088b988c9f56e001f12b770f06f196e36a7280da0af80fe877644fa11704c8a7,288,72,0.25
088b988c9f56e001f12b770f06f196e36a7280da0af80fe877644fa11704c8a7,288,72,0.25
088b988c9f56e001f12b770f06f196e36a7280da0af80fe877644fa11704c8a7,288,72,0.25
088b988c9f56e001f12b770f06f196e36a7280da0af80fe877644fa11704c8a7,288,72,0.25
088b988c9f56e001f12b770f06f196e36a7280da0af80fe877644fa11704c8a7,288,72,0.25
088b988c9f56e001f12b770f06f196e36a7280da0af80fe877644fa11704c8a7,96,48,0.5
088b988c9f56e001f12b770f06f196e36a7280da0af80fe877644fa11704c8a7,17274,1080,0.06252170892671066
088b988c9f56e001f12b770f06f196e36a7280da0af80fe877644fa11704c8a7,8638,540,0.06251447094234777
088b988c9f56e001f12b770f06f196e36a7280da0af80fe877644fa11704c8a7,12213,865,0.07082616883648571
088b988c9f56e001f12b770f06f196e36a7280da0af80fe877644fa11704c8a7,288,72,0.25
039305b314eabd2e0e1745973656212c7e5d3b9e172d19d4d077a3180898d93d,144,72,0.5
039305b314eabd2e0e1745973656212c7e5d3b9e172d19d4d077a3180898d93d,288,72,0.25
039305b314eabd2e0e1745973656212c7e5d3b9e172d19d4d077a3180898d93d,5,5,1.0
68c68f644c700b6a791fbe2c49f54e7bf477c91ff9d18b421715056299b02ff2,17280,1080,0.0625
faa836862ce4ebac49e1ea813caa6de61492d8e153128d61a79fda7d82945033,43194,2700,0.06250868176135574
faa836862ce4ebac49e1ea813caa6de61492d8e153128d61a79fda7d82945033,41444,2796,0.0674645304507287
a7642509b3a6c57f7e7a09010bace47cfafed41311c2237f83db44b7af27f9c7,126,48,0.38095238095238093
1824d33ec6dd376edfb8b1da9ee405690522fc9ddb00f0f1b51b89683808361e,1,1,1.0
1824d33ec6dd376edfb8b1da9ee405690522fc9ddb00f0f1b51b89683808361e,24,24,1.0
2d2ee40228813868c9016c7fa5cb4aca50d62c118ec9d2b5e6e28874ea1ee227,72,45,0.625
e722d804376a5b2580b967873630501277877692ae4ccddf950fbb7cf0fa45b3,24,24,1.0
e722d804376a5b2580b967873630501277877692ae4ccddf950fbb7cf0fa45b3,6,6,1.0
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,1,1,1.0
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,1,1,1.0
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,2,2,1.0
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,42,6,0.14285714285714285
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,207,29,0.14009661835748793
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,42,6,0.14285714285714285
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,512,65,0.126953125
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,2,2,1.0
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,60,7,0.11666666666666667
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,2,2,1.0
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,26,23,0.8846153846153846
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,2,2,1.0
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,2,2,1.0
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,10,10,1.0
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,2,2,1.0
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,6,6,1.0
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,1108,203,0.1832129963898917
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,419,78,0.18615751789976134
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,133,44,0.3308270676691729
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,63,51,0.8095238095238095
1603dc1983aec3f4b1a58f513d66db8f9180a1a853c30e829d1e05068f46db57,196,50,0.25510204081632654
b33f8616575f1b8a14a8153069733fabaf5303038da1e8afd28e2803fbdb7116,288,72,0.25
3631c749c7ee9a1943c6136074ae3a8ca08980368f5192e9761e2f14661fcc0e,1,1,1.0
3631c749c7ee9a1943c6136074ae3a8ca08980368f5192e9761e2f14661fcc0e,722,91,0.1260387811634349
3631c749c7ee9a1943c6136074ae3a8ca08980368f5192e9761e2f14661fcc0e,1,1,1.0
3631c749c7ee9a1943c6136074ae3a8ca08980368f5192e9761e2f14661fcc0e,1,1,1.0
3631c749c7ee9a1943c6136074ae3a8ca08980368f5192e9761e2f14661fcc0e,1,1,1.0
72bdd4beee21ea6e72824d7b5b5536c3a6c728d20ecca919dd0b1e9664c7218b,288,72,0.25
72bdd4beee21ea6e72824d7b5b5536c3a6c728d20ecca919dd0b1e9664c7218b,1440,91,0.06319444444444444
72bdd4beee21ea6e72824d7b5b5536c3a6c728d20ecca919dd0b1e9664c7218b,288,72,0.25
3d27f701a776d8d3a09870076bce4d2dd48f43684c335a58623ad2f124e46496,1,1,1.0
3625f8edfa4c7a8bf58e436e3573cf0ce2cc81c9b98a19ca775bc1cec3ad913a,76098,5431,0.07136849851507267
3625f8edfa4c7a8bf58e436e3573cf0ce2cc81c9b98a19ca775bc1cec3ad913a,12385,1054,0.08510294711344368
53757784e66d95e3f31f7c3d4042e6057beb4ef14db6e6ef065a0dcc83fa0dcc,2,2,1.0
53757784e66d95e3f31f7c3d4042e6057beb4ef14db6e6ef065a0dcc83fa0dcc,41,11,0.2682926829268293
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,1,1,1.0
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,1444,145,0.10041551246537396
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,1104,309,0.2798913043478261
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,750,240,0.32
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,1,1,1.0
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,421,129,0.30641330166270786
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,421,122,0.28978622327790976
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,354,102,0.288135593220339
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,44870,3299,0.0735235123690662
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,46,23,0.5
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,3802,666,0.1751709626512362
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,3312,919,0.27747584541062803
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,133264,9759,0.07323057990154881
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,7,7,1.0
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,49,44,0.8979591836734694
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,316,162,0.5126582278481012
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,46,23,0.5
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,17,16,0.9411764705882353
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,1875,602,0.32106666666666667
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,1875,631,0.33653333333333335
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,375,121,0.32266666666666666
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,375,125,0.3333333333333333
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,446,132,0.29596412556053814
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,1292,349,0.27012383900928794
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,750,239,0.31866666666666665
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,8,8,1.0
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,480,80,0.16666666666666666
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,1724,393,0.22795823665893272
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,96,48,0.5
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,2,2,1.0
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,9638,6411,0.6651794978211247
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,1440,289,0.20069444444444445
160c147e66405f3324c99c604c40e4f5b59f1992f616e512dbaf462b57ace8ea,1,1,1.0
31f359484038ef57f38050f39a1df0c2a9479db67bf1e1ee11d33ab9e8356d00,173,59,0.34104046242774566
05f2424c20be9da310077b937f5ac842eec5c8561031978b34171eea97b2843d,1,1,1.0
05f2424c20be9da310077b937f5ac842eec5c8561031978b34171eea97b2843d,1,1,1.0
c24fb73cc8580348df4536cfbe51239ff4885f19d40edb27d263662e8c6e60dc,1051,89,0.08468125594671741
c24fb73cc8580348df4536cfbe51239ff4885f19d40edb27d263662e8c6e60dc,2917,376,0.12889955433664724
c24fb73cc8580348df4536cfbe51239ff4885f19d40edb27d263662e8c6e60dc,288,72,0.25
ff638a06654f313ddd26c8e08aa1e2256b8120b1e751b11538c2cdda00355a7e,4,1,0.25
ff638a06654f313ddd26c8e08aa1e2256b8120b1e751b11538c2cdda00355a7e,16,3,0.1875
ff638a06654f313ddd26c8e08aa1e2256b8120b1e751b11538c2cdda00355a7e,28,16,0.5714285714285714
b42d912a7c17a820711564cbbd0c24204e791196933f5097579c133f2199008a,27,20,0.7407407407407407
50548258a42ce5a067e942c477c6e318a6087be9b3977a54966e77b60ae04334,3,3,1.0
fbfed1fbfd3429a4a793561ba47f3e6e31c6e92967a82631d5b89b9510cd7534,196,91,0.4642857142857143
5bdc6390a56eb023aa129e174ed80e77af796fb8408560e0fe433bcb82e11a8a,1,1,1.0
5bdc6390a56eb023aa129e174ed80e77af796fb8408560e0fe433bcb82e11a8a,20,20,1.0
cc2bf67429016edfb7325bb3c57b378674f2356389281460f19a5c0318c0bffb,2564,342,0.13338533541341654
224500563f86115d0134de8a7b321b22964b106a13904cae170ed8690b8b52c5,4320,270,0.0625
41216fd5303773cf31b4fdb067b9ba40c7ee5cc29c9db79dfc563489eb4dd96e,1,1,1.0
41216fd5303773cf31b4fdb067b9ba40c7ee5cc29c9db79dfc563489eb4dd96e,24,24,1.0
bec671bdd7902a53bfaeaa754d946a776679e1543333e657c45bc4a0a3e2cc32,117,53,0.452991452991453
bec671bdd7902a53bfaeaa754d946a776679e1543333e657c45bc4a0a3e2cc32,45,35,0.7777777777777778
bec671bdd7902a53bfaeaa754d946a776679e1543333e657c45bc4a0a3e2cc32,45,35,0.7777777777777778
bec671bdd7902a53bfaeaa754d946a776679e1543333e657c45bc4a0a3e2cc32,1,1,1.0
bec671bdd7902a53bfaeaa754d946a776679e1543333e657c45bc4a0a3e2cc32,164,75,0.4573170731707317
e4e25ac7c36e8587248b81779366bc09cbbeda531acaddb0d8eeed77e00c2f55,96,48,0.5
e4e25ac7c36e8587248b81779366bc09cbbeda531acaddb0d8eeed77e00c2f55,96,48,0.5
e4e25ac7c36e8587248b81779366bc09cbbeda531acaddb0d8eeed77e00c2f55,96,48,0.5
e4e25ac7c36e8587248b81779366bc09cbbeda531acaddb0d8eeed77e00c2f55,96,48,0.5
ccf51e739dcee171d7dc761377862013eddef063ec504312480a09d6344f8db1,481,82,0.1704781704781705
ccf51e739dcee171d7dc761377862013eddef063ec504312480a09d6344f8db1,480,80,0.16666666666666666
ccf51e739dcee171d7dc761377862013eddef063ec504312480a09d6344f8db1,481,83,0.17255717255717257
ccf51e739dcee171d7dc761377862013eddef063ec504312480a09d6344f8db1,480,81,0.16875
ccf51e739dcee171d7dc761377862013eddef063ec504312480a09d6344f8db1,480,80,0.16666666666666666
ccf51e739dcee171d7dc761377862013eddef063ec504312480a09d6344f8db1,481,82,0.1704781704781705
ccf51e739dcee171d7dc761377862013eddef063ec504312480a09d6344f8db1,481,82,0.1704781704781705
9c0e268d58cc7e4bcfb65b41da7ecee348e24a8bf06d4e0217aabd551db1e2a2,3,2,0.6666666666666666
cb3437c2493c3ba1fe4c0cc6c9f58cbe674146634721e8ef5436ebcd2425e72c,19,3,0.15789473684210525
cb3437c2493c3ba1fe4c0cc6c9f58cbe674146634721e8ef5436ebcd2425e72c,18263,2072,0.11345343043311613
cb3437c2493c3ba1fe4c0cc6c9f58cbe674146634721e8ef5436ebcd2425e72c,1,1,1.0
