Timestamp,StatusCode,E2ELatency
250,200,1.616
250,200,1.431
250,200,1.463
250,200,1.639
250,200,1.581
250,200,1.782
250,200,1.469
250,200,1.8
250,200,1.523
250,200,1.446
250,200,1.719
250,200,1.551
250,200,1.878
250,200,1.407
250,200,1.461
250,200,1.447
250,200,1.678
250,200,1.645
250,200,1.569
250,200,1.446
250,200,1.502
250,200,1.423
250,200,1.735
250,200,1.756
250,200,1.736
250,200,1.443
250,200,1.61
250,200,1.497
250,200,1.535
250,200,1.687
250,200,1.676
250,200,2.303
250,200,1.468
250,200,1.502
250,200,1.687
250,200,1.459
250,200,1.755
250,200,1.931
250,200,1.557
250,200,1.5
250,200,1.605
250,200,1.573
250,200,1.531
250,200,2.706
250,200,1.457
250,200,1.634
250,200,1.852
250,200,1.653
250,200,1.535
250,200,1.544
250,200,1.553
250,200,1.641
250,200,1.892
250,200,2.491
250,200,2.433
250,200,1.589
250,200,1.6
250,200,2.825
250,200,1.658
250,200,1.585
250,200,1.793
250,200,1.809
250,200,1.641
250,200,1.494
250,200,1.53
250,200,1.968
250,200,1.588
250,200,2.327
250,200,1.882
250,200,3.372
250,200,1.461
250,200,1.478
250,200,1.666
250,200,2.514
250,200,1.744
250,200,1.627
250,200,1.484
250,200,1.474
250,200,2.287
250,200,1.603
250,200,1.986
250,200,1.622
250,200,1.51
250,200,1.507
250,200,1.644
250,200,2.693
250,200,1.589
250,200,1.988
250,200,1.497
250,200,1.55
250,200,2.257
250,200,1.627
250,200,2.346
250,200,1.527
250,200,1.546
250,200,1.497
250,200,1.807
250,200,2.231
250,200,1.778
250,200,1.609
250,200,1.533
250,200,1.596
250,200,2.427
250,200,1.671
250,200,1.783
250,200,1.647
250,200,1.717
250,200,1.885
250,200,1.603
250,200,1.624
250,200,1.532
250,200,1.661
250,200,2.285
250,200,1.553
250,200,1.603
250,200,1.865
250,200,1.664
250,200,1.585
250,200,1.785
250,200,1.532
250,200,1.495
250,200,1.589
250,200,2.465
250,200,1.519
250,200,1.562
250,200,1.564
250,200,1.466
250,200,1.551
250,200,1.52
250,200,1.528
250,200,1.645
250,200,1.584
250,200,1.473
250,200,1.434
250,200,1.519
250,200,1.525
250,200,2.462
250,200,1.533
250,200,1.505
250,200,1.468
250,200,1.59
250,200,1.484
250,200,1.637
250,200,1.602
250,200,1.47
250,200,1.466
250,200,1.779
250,200,1.521
250,200,1.71
250,200,1.551
250,200,1.469
250,200,1.495
250,200,1.53
250,200,1.857
250,200,1.475
250,200,1.607
250,200,1.495
250,200,1.485
250,200,1.776
250,200,1.551
250,200,1.442
250,200,1.718
250,200,1.47
250,200,1.478
250,200,2.083
250,200,1.514
250,200,1.425
250,200,1.516
250,200,1.858
250,200,1.488
250,200,1.504
250,200,1.708
250,200,1.435
250,200,1.818
250,200,1.619
250,200,1.508
250,200,1.43
250,200,1.957
250,200,1.735
250,200,1.502
250,200,2.486
250,200,1.479
250,200,1.6
