Profiling load_model_state_dict...
         230787 function calls (207449 primitive calls) in 10.540 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:701(_format_parsed_parts)
       63    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/jukebox/configuration_jukebox.py:139(JukeboxPriorConfig)
        3    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/t5/modeling_t5.py:1411(_tie_weights)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/git/configuration_git.py:26(GitVisionConfig)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/configuration_utils.py:382(name_or_path)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/kosmos2/configuration_kosmos2.py:27(Kosmos2TextConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/groupvit/configuration_groupvit.py:34(GroupViTTextConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/idefics2/configuration_idefics2.py:27(Idefics2VisionConfig)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:153(_type_repr)
        2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        3    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/modeling_utils.py:2192(init_weights)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:158(isfunction)
       11    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/import_utils.py:294(is_torch_available)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/flava/configuration_flava.py:146(FlavaTextConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/chinese_clip/configuration_chinese_clip.py:34(ChineseCLIPTextConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/x_clip/configuration_x_clip.py:27(XCLIPTextConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blip/configuration_blip.py:27(BlipTextConfig)
       28    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clvp/configuration_clvp.py:32(ClvpEncoderConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:432(_generate_overlap_table)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:298(__init__)
       46    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2539(name)
        3    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/hub.py:80(is_offline_mode)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:938(<listcomp>)
        8    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       21    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:463(_push_exit_callback)
        2    0.000    0.000    0.000    0.000 {method 'metadata' of 'builtins.safe_open' objects}
       24    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/transfo_xl/configuration_transfo_xl.py:25(TransfoXLConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/owlvit/configuration_owlvit.py:34(OwlViTTextConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bridgetower/configuration_bridgetower.py:27(BridgeTowerVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clap/configuration_clap.py:27(ClapTextConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/altclip/configuration_altclip.py:144(AltCLIPVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clvp/configuration_clvp.py:163(ClvpDecoderConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/graphormer/configuration_graphormer.py:24(GraphormerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blip_2/configuration_blip_2.py:29(Blip2VisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/owlv2/configuration_owlv2.py:146(Owlv2VisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/jukebox/configuration_jukebox.py:368(JukeboxVQVAEConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/musicgen/configuration_musicgen.py:134(MusicgenConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/x_clip/configuration_x_clip.py:134(XCLIPVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clip/configuration_clip.py:34(CLIPTextConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clipseg/configuration_clipseg.py:27(CLIPSegTextConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clap/configuration_clap.py:159(ClapAudioConfig)
        3    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/configuration_utils.py:404(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clipseg/configuration_clipseg.py:139(CLIPSegVisionConfig)
        1    0.000    0.000    0.000    0.000 <string>:1(__new__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/groupvit/configuration_groupvit.py:143(GroupViTVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/kosmos2/configuration_kosmos2.py:146(Kosmos2VisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/esm/configuration_esm.py:170(EsmFoldConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/siglip/configuration_siglip.py:132(SiglipVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/flava/configuration_flava.py:276(FlavaMultimodalConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:90(ismethoddescriptor)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:1049(_init)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/musicgen_melody/configuration_musicgen_melody.py:136(MusicgenMelodyConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/xlnet/configuration_xlnet.py:27(XLNetConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/esm/configuration_esm.py:268(StructureModuleConfig)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/dynamic_module_utils.py:602(resolve_trust_remote_code)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/detr/configuration_detr.py:31(DetrConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/owlv2/configuration_owlv2.py:252(Owlv2Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/flava/configuration_flava.py:379(FlavaImageCodebookConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blip/configuration_blip.py:168(BlipVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/owlvit/configuration_owlvit.py:147(OwlViTVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/owlvit/configuration_owlvit.py:252(OwlViTConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/table_transformer/configuration_table_transformer.py:30(TableTransformerConfig)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/import_utils.py:490(is_peft_available)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:532(__hash__)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/modeling_utils.py:903(_add_variant)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bridgetower/configuration_bridgetower.py:114(BridgeTowerTextConfig)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:72(isclass)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clip/configuration_clip.py:152(CLIPVisionConfig)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:947(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/grounding_dino/configuration_grounding_dino.py:25(GroundingDinoConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blip_2/configuration_blip_2.py:128(Blip2QFormerConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:701(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/cpmant/configuration_cpmant.py:24(CpmAntConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gpt_neo/configuration_gpt_neo.py:29(GPTNeoConfig)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:941(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/chinese_clip/configuration_chinese_clip.py:163(ChineseCLIPVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/pegasus/configuration_pegasus.py:24(PegasusConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/ernie_m/configuration_ernie_m.py:25(ErnieMConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deta/configuration_deta.py:26(DetaConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/conditional_detr/configuration_conditional_detr.py:30(ConditionalDetrConfig)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:460(default_pg)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/seamless_m4t_v2/configuration_seamless_m4t_v2.py:24(SeamlessM4Tv2Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deformable_detr/configuration_deformable_detr.py:25(DeformableDetrConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/import_utils.py:668(is_detectron2_available)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/auto/auto_factory.py:460(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/cvt/configuration_cvt.py:24(CvtConfig)
        9    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/seamless_m4t/configuration_seamless_m4t.py:24(SeamlessM4TConfig)
        1    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:293(splitroot)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:160(__len__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:921(fix_flags)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/pegasus_x/configuration_pegasus_x.py:24(PegasusXConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/falcon/configuration_falcon.py:24(FalconConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:385(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/encoder.py:104(__init__)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/import_utils.py:864(is_tokenizers_available)
        6    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/swin2sr/configuration_swin2sr.py:24(Swin2SRConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/layoutlmv2/configuration_layoutlmv2.py:29(LayoutLMv2Config)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:524(__eq__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vits/configuration_vits.py:25(VitsConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/udop/configuration_udop.py:25(UdopConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:595(isstring)
        3    0.000    0.000    0.000    0.000 {built-in method torch.get_default_dtype}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/dinat/configuration_dinat.py:25(DinatConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clipseg/configuration_clipseg.py:244(CLIPSegConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gpt_bigcode/configuration_gpt_bigcode.py:24(GPTBigCodeConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/whisper/configuration_whisper.py:59(WhisperConfig)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       22    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2543(default)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/jamba/configuration_jamba.py:25(JambaConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:285(isbuiltin)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/tvp/configuration_tvp.py:27(TvpConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/phi3/configuration_phi3.py:26(Phi3Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bark/configuration_bark.py:214(BarkConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/univnet/configuration_univnet.py:23(UnivNetConfig)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/reformer/configuration_reformer.py:25(ReformerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/dpt/configuration_dpt.py:28(DPTConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vision_text_dual_encoder/configuration_vision_text_dual_encoder.py:35(VisionTextDualEncoderConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/unispeech/configuration_unispeech.py:27(UniSpeechConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/sew_d/configuration_sew_d.py:27(SEWDConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/ctrl/configuration_ctrl.py:24(CTRLConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/perceiver/configuration_perceiver.py:31(PerceiverConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/maskformer/configuration_maskformer_swin.py:25(MaskFormerSwinConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/data2vec/configuration_data2vec_audio.py:26(Data2VecAudioConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/swinv2/configuration_swinv2.py:25(Swinv2Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/resnet/configuration_resnet.py:31(ResNetConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/glpn/configuration_glpn.py:24(GLPNConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/wav2vec2/configuration_wav2vec2.py:27(Wav2Vec2Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/speecht5/configuration_speecht5.py:340(SpeechT5HifiGanConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/poolformer/configuration_poolformer.py:29(PoolFormerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/wavlm/configuration_wavlm.py:27(WavLMConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gpt2/configuration_gpt2.py:29(GPT2Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mt5/configuration_mt5.py:26(MT5Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilevit/configuration_mobilevit.py:30(MobileViTConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/fsmt/configuration_fsmt.py:38(FSMTConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/wav2vec2_bert/configuration_wav2vec2_bert.py:25(Wav2Vec2BertConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/donut/configuration_donut_swin.py:24(DonutSwinConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/wav2vec2_conformer/configuration_wav2vec2_conformer.py:27(Wav2Vec2ConformerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/switch_transformers/configuration_switch_transformers.py:23(SwitchTransformersConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/openai/configuration_openai.py:25(OpenAIGPTConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mpt/configuration_mpt.py:29(MptAttentionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/nat/configuration_nat.py:25(NatConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mbart/configuration_mbart.py:29(MBartConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/sew/configuration_sew.py:27(SEWConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/speech_to_text/configuration_speech_to_text.py:24(Speech2TextConfig)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/plbart/configuration_plbart.py:27(PLBartConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/beit/configuration_beit.py:30(BeitConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/recurrent_gemma/configuration_recurrent_gemma.py:24(RecurrentGemmaConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/van/configuration_van.py:24(VanConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vivit/configuration_vivit.py:24(VivitConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bit/configuration_bit.py:25(BitConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/imagegpt/configuration_imagegpt.py:31(ImageGPTConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/swin/configuration_swin.py:31(SwinConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/data2vec/configuration_data2vec_vision.py:29(Data2VecVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blenderbot_small/configuration_blenderbot_small.py:31(BlenderbotSmallConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/segformer/configuration_segformer.py:31(SegformerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/stablelm/configuration_stablelm.py:24(StableLmConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/decision_transformer/configuration_decision_transformer.py:24(DecisionTransformerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilevitv2/configuration_mobilevitv2.py:30(MobileViTV2Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/focalnet/configuration_focalnet.py:25(FocalNetConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:521(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/persimmon/configuration_persimmon.py:24(PersimmonConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/umt5/configuration_umt5.py:26(UMT5Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/unispeech_sat/configuration_unispeech_sat.py:27(UniSpeechSatConfig)
        4    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clvp/configuration_clvp.py:337(ClvpConfig)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/configuration_utils.py:483(_set_token_in_kwargs)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/yolos/configuration_yolos.py:30(YolosConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/regnet/configuration_regnet.py:24(RegNetConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/trajectory_transformer/configuration_trajectory_transformer.py:24(TrajectoryTransformerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gptj/configuration_gptj.py:28(GPTJConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/xglm/configuration_xglm.py:24(XGLMConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/swiftformer/configuration_swiftformer.py:30(SwiftFormerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/tapas/configuration_tapas.py:29(TapasConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/align/configuration_align.py:294(AlignConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/groupvit/configuration_groupvit.py:268(GroupViTConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blenderbot/configuration_blenderbot.py:31(BlenderbotConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bart/configuration_bart.py:30(BartConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/nllb_moe/configuration_nllb_moe.py:23(NllbMoeConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/longt5/configuration_longt5.py:26(LongT5Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/qwen2/configuration_qwen2.py:24(Qwen2Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/dpr/configuration_dpr.py:24(DPRConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bloom/configuration_bloom.py:33(BloomConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/siglip/configuration_siglip.py:228(SiglipConfig)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/m2m_100/configuration_m2m_100.py:29(M2M100Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/hubert/configuration_hubert.py:27(HubertConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/tvlt/configuration_tvlt.py:24(TvltConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vit_hybrid/configuration_vit_hybrid.py:27(ViTHybridConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/xmod/configuration_xmod.py:28(XmodConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/distilbert/configuration_distilbert.py:27(DistilBertConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/speecht5/configuration_speecht5.py:27(SpeechT5Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/flaubert/configuration_flaubert.py:27(FlaubertConfig)
